"codi_carrer";"des_sigla";"nom_carrer";"nom_complert";"nom_barri";"codi_postal";"nroi";"nrof";"nom_llistat"
"1843";"AUTOPISTA";"AUTOPISTA C-16";"AUTOPISTA AUTOPISTA C-16";"DISSEMINATS - D4";"08224";"19";"19";"AUTOPISTAC16"
"1842";"AUTOPISTA";"AUTOPISTA C-58";"AUTOPISTA AUTOPISTA C-58";"CAN PARELLADA";"08228";"17";"17";"AUTOPISTAC58"
"1842";"AUTOPISTA";"AUTOPISTA C-58";"AUTOPISTA AUTOPISTA C-58";"DISSEMINATS - D3.1";"08227";"17";"17";"AUTOPISTAC58"
"5593";"CARRER";"AVENC DEL DAVÍ, DE L'";"CARRER DE L'AVENC DEL DAVÍ";"P.I. CAN PETIT";"08227";"1";"45";"AVENCDELDAVI"
"5593";"CARRER";"AVENC DEL DAVÍ, DE L'";"CARRER DE L'AVENC DEL DAVÍ";"P.I. CAN PETIT";"08227";"2";"36";"AVENCDELDAVI"
"1841";"CARRER";"AVET, DE L'";"CARRER DE L'AVET";"CAN GONTERES";"08225";"1";"9";"AVET"
"1841";"CARRER";"AVET, DE L'";"CARRER DE L'AVET";"CAN GONTERES";"08225";"6";"12";"AVET"
"230";"CARRER";"ÀVILA, D'";"CARRER D'ÀVILA";"LA MAURINA";"08224";"1";"29";"AVILA"
"230";"CARRER";"ÀVILA, D'";"CARRER D'ÀVILA";"LA MAURINA";"08224";"2";"20";"AVILA"
"875";"CARRER";"AVINYÓ ,D'";"CARRER D'AVINYÓ";"SEGLE XX";"08223";"1";"115";"AVINYO"
"875";"CARRER";"AVINYÓ ,D'";"CARRER D'AVINYÓ";"SEGLE XX";"08223";"2";"74";"AVINYO"
"5755";"PLAÇA";"AVIS, DELS";"PLAÇA DELS AVIS";"PLA DEL BON AIRE";"08225";"1";"1";"AVIS"
"2475";"CARRER";"AZCÁRATE, D'";"CARRER D'AZCÁRATE";"SEGLE XX";"08223";"1";"41";"AZCARATE"
"2475";"CARRER";"AZCÁRATE, D'";"CARRER D'AZCÁRATE";"SEGLE XX";"08223";"2";"28";"AZCARATE"
"240";"CARRER";"AZORÍN, D'";"CARRER D'AZORÍN";"CAN PALET";"08223";"2";"10";"AZORIN"
"240";"CARRER";"AZORÍN, D'";"CARRER D'AZORÍN";"CAN PALET";"08223";"3";"19";"AZORIN"
"5928";"JARDINS";"BACARES, DE";"JARDINS DE BACARES";"CA N'ANGLADA";"08222";"1";"1";"BACARES"
"5625";"CARRER";"BADAJOZ, DE";"CARRER DE BADAJOZ";"MONTSERRAT";"08227";"2";"12";"BADAJOZ"
"250";"CARRER";"BADALONA, DE";"CARRER DE BADALONA";"CAN JOFRESA";"08223";"1";"7";"BADALONA"
"250";"CARRER";"BADALONA, DE";"CARRER DE BADALONA";"CAN JOFRESA";"08223";"2";"6";"BADALONA"
"255";"CARRER";"BAEZA, DE";"CARRER DE BAEZA";"POBLE NOU - ZONA ESPORTIVA";"08225";"1";"23";"BAEZA"
"255";"CARRER";"BAEZA, DE";"CARRER DE BAEZA";"POBLE NOU - ZONA ESPORTIVA";"08225";"2";"30";"BAEZA"
"260";"CARRER";"BAGES, DEL";"CARRER DEL BAGES";"CAN PALET";"08223";"1";"105";"BAGES"
"260";"CARRER";"BAGES, DEL";"CARRER DEL BAGES";"CAN PALET";"08223";"2";"102";"BAGES"
"270";"CARRER";"BAILÉN, DE";"CARRER DE BAILÉN";"ROC BLANC";"08224";"1";"75";"BAILEN"
"270";"CARRER";"BAILÉN, DE";"CARRER DE BAILÉN";"ROC BLANC";"08224";"40";"66";"BAILEN"
"275";"CARRER";"BAIX, DE";"CARRER DE BAIX";"CENTRE";"08221";"1";"47";"BAIX"
"275";"CARRER";"BAIX, DE";"CARRER DE BAIX";"CENTRE";"08221";"2";"24";"BAIX"
"5751";"CARRER";"BALAGUER, DE";"CARRER DE BALAGUER";"DISSEMINATS - D6";"08227";"53";"53";"BALAGUER"
"5751";"CARRER";"BALAGUER, DE";"CARRER DE BALAGUER";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"9";"91";"BALAGUER"
"5751";"CARRER";"BALAGUER, DE";"CARRER DE BALAGUER";"P.I. CAN PETIT";"08227";"1";"1";"BALAGUER"
"285";"CARRER";"BALDRICH, DE";"CARRER DE BALDRICH";"CENTRE";"08221";"1";"125";"BALDRICH"
"285";"CARRER";"BALDRICH, DE";"CARRER DE BALDRICH";"CENTRE";"08221";"4";"90";"BALDRICH"
"285";"CARRER";"BALDRICH, DE";"CARRER DE BALDRICH";"SEGLE XX";"08223";"134";"278";"BALDRICH"
"285";"CARRER";"BALDRICH, DE";"CARRER DE BALDRICH";"SEGLE XX";"08223";"141";"285";"BALDRICH"
"290";"CARRER";"BALEARS, DE LES";"CARRER DE LES BALEARS";"SANT PERE NORD";"08226";"1";"19";"BALEARS"
"290";"CARRER";"BALEARS, DE LES";"CARRER DE LES BALEARS";"SANT PERE NORD";"08226";"2";"20";"BALEARS"
"5518";"CARRER";"BALLESTER, DEL";"CARRER DEL BALLESTER";"CAN PALET DE VISTA ALEGRE";"08224";"1";"13";"BALLESTER"
"5518";"CARRER";"BALLESTER, DEL";"CARRER DEL BALLESTER";"CAN PALET DE VISTA ALEGRE";"08224";"2";"14";"BALLESTER"
"295";"CARRER";"BALMES, DE";"CARRER DE BALMES";"TORRENT D'EN PERE PARRES";"08225";"1";"69";"BALMES"
"295";"CARRER";"BALMES, DE";"CARRER DE BALMES";"TORRENT D'EN PERE PARRES";"08225";"2";"70";"BALMES"
"300";"PLAÇA";"BALTASAR RAGON, DE";"PLAÇA DE BALTASAR RAGON";"CA N'AURELL";"08224";"1";"1";"BALTASARRAGON"
"300";"PLAÇA";"BALTASAR RAGON, DE";"PLAÇA DE BALTASAR RAGON";"CA N'AURELL";"08224";"2";"2";"BALTASARRAGON"
"5737";"PLACETA";"BANYOLES, DE";"PLACETA DE BANYOLES";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"1";"BANYOLES"
"305";"CARRER";"BARACALDO, DE";"CARRER DE BARACALDO";"TORRE-SANA";"08227";"10";"44";"BARACALDO"
"305";"CARRER";"BARACALDO, DE";"CARRER DE BARACALDO";"TORRE-SANA";"08227";"19";"39";"BARACALDO"
"310";"AVINGUDA";"BARCELONA, DE";"AVINGUDA DE BARCELONA";"CA N'ANGLADA";"08222";"28";"256";"BARCELONA"
"310";"AVINGUDA";"BARCELONA, DE";"AVINGUDA DE BARCELONA";"CEMENTIRI VELL";"08222";"1";"71";"BARCELONA"
"310";"AVINGUDA";"BARCELONA, DE";"AVINGUDA DE BARCELONA";"PL. CATALUNYA - ESC. INDUSTRIAL";"08222";"87";"287";"BARCELONA"
"311";"CARRER";"BARDISSA, DE LA";"CARRER DE LA BARDISSA";"CAN GONTERES";"08225";"2";"14";"BARDISSA"
"311";"CARRER";"BARDISSA, DE LA";"CARRER DE LA BARDISSA";"CAN GONTERES";"08225";"5";"15";"BARDISSA"
"315";"CARRER";"BARTOMEU AMAT, DE";"CARRER DE BARTOMEU AMAT";"SANT PERE";"08225";"2";"70";"BARTOMEUAMAT"
"315";"CARRER";"BARTOMEU AMAT, DE";"CARRER DE BARTOMEU AMAT";"SANT PERE";"08225";"9";"137";"BARTOMEUAMAT"
"320";"CARRER";"BARTRINA, DE";"CARRER DE BARTRINA";"SANT PERE";"08225";"1";"35";"BARTRINA"
"320";"CARRER";"BARTRINA, DE";"CARRER DE BARTRINA";"SANT PERE";"08225";"4";"24";"BARTRINA"
"320";"CARRER";"BARTRINA, DE";"CARRER DE BARTRINA";"SANT PERE";"08226";"42";"110";"BARTRINA"
"320";"CARRER";"BARTRINA, DE";"CARRER DE BARTRINA";"SANT PERE";"08226";"45";"109";"BARTRINA"
"320";"CARRER";"BARTRINA, DE";"CARRER DE BARTRINA";"SANT PERE NORD";"08226";"117";"251";"BARTRINA"
"320";"CARRER";"BARTRINA, DE";"CARRER DE BARTRINA";"SANT PERE NORD";"08226";"118";"254";"BARTRINA"
"325";"PASSATGE";"BASTARD, DE";"PASSATGE DE BASTARD";"CENTRE";"08221";"1";"17";"BASTARD"
"325";"PASSATGE";"BASTARD, DE";"PASSATGE DE BASTARD";"CENTRE";"08221";"2";"4";"BASTARD"
"330";"CARRER";"BEETHOVEN, DE";"CARRER DE BEETHOVEN";"CA N'AURELL";"08224";"1";"43";"BEETHOVEN"
"330";"CARRER";"BEETHOVEN, DE";"CARRER DE BEETHOVEN";"CA N'AURELL";"08224";"2";"46";"BEETHOVEN"
"265";"CARRER";"BEGUR, DE";"CARRER DE BEGUR";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"7";"BEGUR"
"265";"CARRER";"BEGUR, DE";"CARRER DE BEGUR";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"24";"BEGUR"
"335";"AVINGUDA";"BÉJAR, DE";"AVINGUDA DE BÉJAR";"CAN ROCA";"08225";"1";"97";"BEJAR"
"335";"AVINGUDA";"BÉJAR, DE";"AVINGUDA DE BÉJAR";"CAN TUSELL";"08226";"242";"248";"BEJAR"
"335";"AVINGUDA";"BÉJAR, DE";"AVINGUDA DE BÉJAR";"CAN TUSELL";"08226";"245";"299";"BEJAR"
"335";"AVINGUDA";"BÉJAR, DE";"AVINGUDA DE BÉJAR";"P.I. PUIGBARRAL";"08226";"341";"403";"BEJAR"
"335";"AVINGUDA";"BÉJAR, DE";"AVINGUDA DE BÉJAR";"PLA DEL BON AIRE";"08225";"187";"189";"BEJAR"
"335";"AVINGUDA";"BÉJAR, DE";"AVINGUDA DE BÉJAR";"POBLE NOU - ZONA ESPORTIVA";"08225";"10";"232";"BEJAR"
"335";"AVINGUDA";"BÉJAR, DE";"AVINGUDA DE BÉJAR";"SANT PERE NORD";"08226";"300";"424";"BEJAR"
"336";"PASSATGE";"BÉJAR, DE";"PASSATGE DE BÉJAR";"POBLE NOU - ZONA ESPORTIVA";"08225";"2";"50";"BEJAR"
"336";"PASSATGE";"BÉJAR, DE";"PASSATGE DE BÉJAR";"POBLE NOU - ZONA ESPORTIVA";"08225";"7";"29";"BEJAR"
"5739";"PONT";"BÉJAR, DE";"PONT DE BÉJAR";"P.I. PUIGBARRAL";"08226";"1";"1";"BEJAR"
"340";"PASSATGE";"BÈLGICA, DE";"PASSATGE DE BÈLGICA";"CAN PARELLADA";"08228";"1";"25";"BELGICA"
"340";"PASSATGE";"BÈLGICA, DE";"PASSATGE DE BÈLGICA";"CAN PARELLADA";"08228";"2";"24";"BELGICA"
"345";"CARRER";"BELLAVISTA, DE LA";"CARRER DE LA BELLAVISTA";"LES FONTS";"08228";"1";"11";"BELLAVISTA"
"345";"CARRER";"BELLAVISTA, DE LA";"CARRER DE LA BELLAVISTA";"LES FONTS";"08228";"2";"16";"BELLAVISTA"
"5869";"PLAÇA";"BENITO MARTÍNEZ, DE";"PLAÇA DE BENITO MARTÍNEZ";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"1";"BENITOMARTINEZ"
"5869";"PLAÇA";"BENITO MARTÍNEZ, DE";"PLAÇA DE BENITO MARTÍNEZ";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"2";"BENITOMARTINEZ"
"350";"CARRER";"BERGA, DE";"CARRER DE BERGA";"CAN ROCA";"08225";"15";"41";"BERGA"
"350";"CARRER";"BERGA, DE";"CARRER DE BERGA";"PLA DEL BON AIRE";"08225";"50";"80";"BERGA"
"355";"CARRER";"BERGUEDÀ, DEL";"CARRER DEL BERGUEDÀ";"CAN PALET";"08223";"41";"119";"BERGUEDA"
"355";"CARRER";"BERGUEDÀ, DEL";"CARRER DEL BERGUEDÀ";"CAN PALET";"08223";"64";"128";"BERGUEDA"
"360";"CARRER";"BERNAT DE L'OM, DE";"CARRER DE BERNAT DE L'OM";"CENTRE";"08221";"1";"1";"BERNATDELOM"
"360";"CARRER";"BERNAT DE L'OM, DE";"CARRER DE BERNAT DE L'OM";"CENTRE";"08221";"4";"36";"BERNATDELOM"
"365";"CARRER";"BESÒS, DEL";"CARRER DEL BESÒS";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"55";"BESOS"
"365";"CARRER";"BESÒS, DEL";"CARRER DEL BESÒS";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"32";"BESOS"
"5920";"PLAÇA";"BICICLETA, DE LA";"PLAÇA DE LA BICICLETA";"SANT PERE";"08225";"1";"1";"BICICLETA"
"370";"CARRER";"BIDASOA, DEL";"CARRER DEL BIDASOA";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"21";"BIDASOA"
"370";"CARRER";"BIDASOA, DEL";"CARRER DEL BIDASOA";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"60";"BIDASOA"
"380";"CARRER";"BILBAO, DE";"CARRER DE BILBAO";"TORRE-SANA";"08227";"1";"43";"BILBAO"
"380";"CARRER";"BILBAO, DE";"CARRER DE BILBAO";"TORRE-SANA";"08227";"4";"44";"BILBAO"
"385";"CARRER";"BISBAL, DE LA";"CARRER DE LA BISBAL";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"15";"BISBAL"
"385";"CARRER";"BISBAL, DE LA";"CARRER DE LA BISBAL";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"10";"20";"BISBAL"
"2445";"AVINGUDA";"BISBE CASTELLTORT, DEL";"AVINGUDA DEL BISBE CASTELLTORT";"ÈGARA";"08226";"1";"31";"BISBECASTELLTORT"
"2445";"AVINGUDA";"BISBE CASTELLTORT, DEL";"AVINGUDA DEL BISBE CASTELLTORT";"ÈGARA";"08226";"2";"16";"BISBECASTELLTORT"
"2450";"CARRER";"BISBE SANAHUJA, DEL";"CARRER DEL BISBE SANAHUJA";"LES FONTS";"08228";"1";"55";"BISBESANAHUJA"
"2450";"CARRER";"BISBE SANAHUJA, DEL";"CARRER DEL BISBE SANAHUJA";"LES FONTS";"08228";"2";"44";"BISBESANAHUJA"
"3990";"CARRER";"BISCAIA, DE";"CARRER DE BISCAIA";"TORRE-SANA";"08227";"2";"58";"BISCAIA"
"3990";"CARRER";"BISCAIA, DE";"CARRER DE BISCAIA";"TORRE-SANA";"08227";"7";"77";"BISCAIA"
"391";"CARRER";"BLANCA DE CENTELLES, DE";"CARRER DE BLANCA DE CENTELLES";"POBLE NOU - ZONA ESPORTIVA";"08225";"8";"50";"BLANCADECENTELLES"
"391";"CARRER";"BLANCA DE CENTELLES, DE";"CARRER DE BLANCA DE CENTELLES";"POBLE NOU - ZONA ESPORTIVA";"08225";"31";"31";"BLANCADECENTELLES"
"390";"CARRER";"BLANES, DE";"CARRER DE BLANES";"CAN JOFRESA";"08223";"1";"3";"BLANES"
"5736";"PLACETA";"BLAS BUENDÍA, DE";"PLACETA DE BLAS BUENDÍA";"TORRE-SANA";"08227";"1";"1";"BLASBUENDIA"
"395";"CARRER";"BLASCO DE GARAY, DE";"CARRER DE BLASCO DE GARAY";"CA N'AURELL";"08224";"2";"190";"BLASCODEGARAY"
"395";"CARRER";"BLASCO DE GARAY, DE";"CARRER DE BLASCO DE GARAY";"CA N'AURELL";"08224";"3";"209";"BLASCODEGARAY"
"395";"CARRER";"BLASCO DE GARAY, DE";"CARRER DE BLASCO DE GARAY";"LA MAURINA";"08224";"206";"224";"BLASCODEGARAY"
"395";"CARRER";"BLASCO DE GARAY, DE";"CARRER DE BLASCO DE GARAY";"LA MAURINA";"08224";"217";"239";"BLASCODEGARAY"
"411";"CARRER";"BÒBILA, DE LA";"CARRER DE LA BÒBILA";"LES FONTS";"08228";"2";"40";"BOBILA"
"411";"CARRER";"BÒBILA, DE LA";"CARRER DE LA BÒBILA";"LES FONTS";"08228";"11";"27";"BOBILA"
"5546";"PLAÇA";"BÒBILA SEGUÉS, DE LA";"PLAÇA DE LA BÒBILA SEGUÉS";"CENTRE";"08221";"1";"1";"BOBILASEGUES"
"5828";"PASSATGE";"BOBINADORES, DE LES";"PASSATGE DE LES BOBINADORES";"ÈGARA";"08226";"1";"1";"BOBINADORES"
"396";"CARRER";"BOIX, DEL";"CARRER DEL BOIX";"CAN GONTERES";"08225";"1";"5";"BOIX"
"396";"CARRER";"BOIX, DEL";"CARRER DEL BOIX";"CAN GONTERES";"08225";"6";"6";"BOIX"
"5756";"PLAÇA";"BON AIRE, DEL";"PLAÇA DEL BON AIRE";"PLA DEL BON AIRE";"08225";"1";"1";"BONAIRE"
"405";"CARRER";"BONAVENTURA CASTELLET, DE";"CARRER DE BONAVENTURA CASTELLET";"ANTIC POBLE DE SANT PERE";"08222";"1";"33";"BONAVENTURACASTELLET"
"405";"CARRER";"BONAVENTURA CASTELLET, DE";"CARRER DE BONAVENTURA CASTELLET";"ANTIC POBLE DE SANT PERE";"08222";"2";"34";"BONAVENTURACASTELLET"
"410";"CARRER";"BORGES BLANQUES, DE LES";"CARRER DE LES BORGES BLANQUES";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"77";"BORGESBLANQUES"
"410";"CARRER";"BORGES BLANQUES, DE LES";"CARRER DE LES BORGES BLANQUES";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"172";"BORGESBLANQUES"
"412";"CARRER";"BOSC, DEL";"CARRER DEL BOSC";"CAN GONTERES";"08225";"1";"7";"BOSC"
"412";"CARRER";"BOSC, DEL";"CARRER DEL BOSC";"CAN GONTERES";"08225";"4";"6";"BOSC"
"414";"CARRER";"BOSCH I GIMPERA, DE";"CARRER DE BOSCH I GIMPERA";"P.I. SANTA MARGARIDA";"08223";"1";"59";"BOSCHIGIMPERA"
"414";"CARRER";"BOSCH I GIMPERA, DE";"CARRER DE BOSCH I GIMPERA";"P.I. SANTA MARGARIDA";"08223";"2";"52";"BOSCHIGIMPERA"
"5723";"PLAÇA";"BÒSNIA I HERCEGOVINA, DE";"PLAÇA DE BÒSNIA I HERCEGOVINA";"CAN PARELLADA";"08228";"1";"1";"BOSNIAIHERCEGOVINA"
"415";"CARRER";"BRETÓN, DE";"CARRER DE BRETÓN";"CA N'AURELL";"08224";"1";"37";"BRETON"
"415";"CARRER";"BRETÓN, DE";"CARRER DE BRETÓN";"CA N'AURELL";"08224";"2";"24";"BRETON"
"420";"CARRER";"BRUC, DEL";"CARRER DEL BRUC";"CA N'AURELL";"08224";"1";"159";"BRUC"
"420";"CARRER";"BRUC, DEL";"CARRER DEL BRUC";"CA N'AURELL";"08224";"8";"170";"BRUC"
"425";"CARRER";"BULGÀRIA, DE";"CARRER DE BULGÀRIA";"CAN PARELLADA";"08228";"1";"29";"BULGARIA"
"425";"CARRER";"BULGÀRIA, DE";"CARRER DE BULGÀRIA";"CAN PARELLADA";"08228";"2";"62";"BULGARIA"
"430";"CARRER";"BURGOS, DE";"CARRER DE BURGOS";"TORRE-SANA";"08227";"1";"53";"BURGOS"
"430";"CARRER";"BURGOS, DE";"CARRER DE BURGOS";"TORRE-SANA";"08227";"8";"64";"BURGOS"
"5817";"CARRER";"BUROT, DEL";"CARRER DEL BUROT";"ROC BLANC";"08224";"1";"15";"BUROT"
"435";"CARRER";"CÀCERES, DE";"CARRER DE CÀCERES";"LA MAURINA";"08224";"1";"7";"CACERES"
"435";"CARRER";"CÀCERES, DE";"CARRER DE CÀCERES";"LA MAURINA";"08224";"2";"12";"CACERES"
"5519";"CARRER";"CADERNERA, DE LA";"CARRER DE LA CADERNERA";"CAN PALET DE VISTA ALEGRE";"08224";"1";"49";"CADERNERA"
"5519";"CARRER";"CADERNERA, DE LA";"CARRER DE LA CADERNERA";"CAN PALET DE VISTA ALEGRE";"08224";"4";"52";"CADERNERA"
"440";"PASSATGE";"CADÍ, DEL";"PASSATGE DEL CADÍ";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"33";"CADI"
"440";"PASSATGE";"CADÍ, DEL";"PASSATGE DEL CADÍ";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"14";"CADI"
"445";"CARRER";"CADIS, DE";"CARRER DE CADIS";"ÈGARA";"08226";"9";"85";"CADIS"
"445";"CARRER";"CADIS, DE";"CARRER DE CADIS";"ÈGARA";"08226";"20";"88";"CADIS"
"450";"CARRER";"CALAF, DE";"CARRER DE CALAF";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"85";"CALAF"
"450";"CARRER";"CALAF, DE";"CARRER DE CALAF";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"46";"CALAF"
"455";"CARRER";"CALDERÓN DE LA BARCA, DE";"CARRER DE CALDERÓN DE LA BARCA";"LA MAURINA";"08224";"91";"193";"CALDERONDELABARCA"
"455";"CARRER";"CALDERÓN DE LA BARCA, DE";"CARRER DE CALDERÓN DE LA BARCA";"LA MAURINA";"08224";"108";"156";"CALDERONDELABARCA"
"455";"CARRER";"CALDERÓN DE LA BARCA, DE";"CARRER DE CALDERÓN DE LA BARCA";"ROC BLANC";"08224";"1";"57";"CALDERONDELABARCA"
"455";"CARRER";"CALDERÓN DE LA BARCA, DE";"CARRER DE CALDERÓN DE LA BARCA";"ROC BLANC";"08224";"2";"56";"CALDERONDELABARCA"
"5918";"CAMÍ";"CA L'ESCAIOL,  DE";"CAMÍ DE CA L'ESCAIOL";"DISSEMINATS - D5";"08225";"9";"9";"CALESCAIOL"
"5918";"CAMÍ";"CA L'ESCAIOL,  DE";"CAMÍ DE CA L'ESCAIOL";"DISSEMINATS - D5";"08225";"10";"10";"CALESCAIOL"
"460";"CARRER";"CALIFÒRNIA, DE";"CARRER DE CALIFÒRNIA";"SANT PERE NORD";"08226";"1";"27";"CALIFORNIA"
"460";"CARRER";"CALIFÒRNIA, DE";"CARRER DE CALIFÒRNIA";"SANT PERE NORD";"08226";"4";"26";"CALIFORNIA"
"461";"CARRER";"CAMAMILLA, DE LA";"CARRER DE LA CAMAMILLA";"CAN GONTERES";"08225";"2";"12";"CAMAMILLA"
"461";"CARRER";"CAMAMILLA, DE LA";"CARRER DE LA CAMAMILLA";"CAN GONTERES";"08225";"3";"13";"CAMAMILLA"
"461";"CARRER";"CAMAMILLA, DE LA";"CARRER DE LA CAMAMILLA";"DISSEMINATS - D5";"08225";"15";"15";"CAMAMILLA"
"465";"CARRER";"CAMBRILS, DE";"CARRER DE CAMBRILS";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"13";"CAMBRILS"
"466";"CARRER";"CAMERUN, DEL";"CARRER DEL CAMERUN";"CAN PARELLADA";"08228";"1";"25";"CAMERUN"
"466";"CARRER";"CAMERUN, DEL";"CARRER DEL CAMERUN";"CAN PARELLADA";"08228";"2";"28";"CAMERUN"
"97";"CARRER";"CAMÍ DE CAN PI, DEL";"CARRER DEL CAMÍ DE CAN PI";"PLA DEL BON AIRE - EL GARROT";"08226";"2";"24";"CAMIDECANPI"
"97";"CARRER";"CAMÍ DE CAN PI, DEL";"CARRER DEL CAMÍ DE CAN PI";"PLA DEL BON AIRE - EL GARROT";"08226";"9";"17";"CAMIDECANPI"
"585";"CARRER";"CAMÍ DE CASTELLAR, DEL";"CARRER DEL CAMÍ DE CASTELLAR";"SANT PERE";"08226";"2";"30";"CAMIDECASTELLAR"
"585";"CARRER";"CAMÍ DE CASTELLAR, DEL";"CARRER DEL CAMÍ DE CASTELLAR";"SANT PERE";"08226";"3";"57";"CAMIDECASTELLAR"
"585";"CARRER";"CAMÍ DE CASTELLAR, DEL";"CARRER DEL CAMÍ DE CASTELLAR";"SANT PERE NORD";"08226";"71";"175";"CAMIDECASTELLAR"
"585";"CARRER";"CAMÍ DE CASTELLAR, DEL";"CARRER DEL CAMÍ DE CASTELLAR";"SANT PERE NORD";"08226";"78";"160";"CAMIDECASTELLAR"
"5630";"CARRER";"CAMÍ DE LA CREU DE CONILL, DEL";"CARRER DEL CAMÍ DE LA CREU DE CONILL";"LES MARTINES";"08224";"1";"1";"CAMIDELACREUDECONILL"
"469";"CARRER";"CAMÍ DE LA SENYORA, DEL";"CARRER DEL CAMÍ DE LA SENYORA";"SANT LLORENÇ";"08227";"10";"26";"CAMIDELASENYORA"
"469";"CARRER";"CAMÍ DE LA SENYORA, DEL";"CARRER DEL CAMÍ DE LA SENYORA";"SANT LLORENÇ";"08227";"11";"29";"CAMIDELASENYORA"
"2240";"CARRER";"CAMÍ DELS MONJOS, DEL";"CARRER DEL CAMÍ DELS MONJOS";"DISSEMINATS - D2";"08227";"10";"20";"CAMIDELSMONJOS"
"2240";"CARRER";"CAMÍ DELS MONJOS, DEL";"CARRER DEL CAMÍ DELS MONJOS";"TORRE-SANA";"08227";"57";"109";"CAMIDELSMONJOS"
"2240";"CARRER";"CAMÍ DELS MONJOS, DEL";"CARRER DEL CAMÍ DELS MONJOS";"TORRE-SANA";"08227";"90";"112";"CAMIDELSMONJOS"
"2240";"CARRER";"CAMÍ DELS MONJOS, DEL";"CARRER DEL CAMÍ DELS MONJOS";"VILARDELL";"08227";"1";"1";"CAMIDELSMONJOS"
"2239";"PASSATGE";"CAMÍ DELS MONJOS, DEL";"PASSATGE DEL CAMÍ DELS MONJOS";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"9";"CAMIDELSMONJOS"
"2239";"PASSATGE";"CAMÍ DELS MONJOS, DEL";"PASSATGE DEL CAMÍ DELS MONJOS";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"16";"CAMIDELSMONJOS"
"1240";"CARRER";"CAMÍ FONDO, DEL";"CARRER DEL CAMÍ FONDO";"CENTRE";"08221";"2";"36";"CAMIFONDO"
"1240";"CARRER";"CAMÍ FONDO, DEL";"CARRER DEL CAMÍ FONDO";"CENTRE";"08221";"9";"35";"CAMIFONDO"
"471";"CARRER";"CAMÍ FONT DE LES CANYES, DEL";"CARRER DEL CAMÍ FONT DE LES CANYES";"P.I. CAN PETIT";"08227";"45";"51";"CAMIFONTDELESCANYES"
"471";"CARRER";"CAMÍ FONT DE LES CANYES, DEL";"CARRER DEL CAMÍ FONT DE LES CANYES";"P.I. CAN PETIT";"08227";"46";"60";"CAMIFONTDELESCANYES"
"471";"CARRER";"CAMÍ FONT DE LES CANYES, DEL";"CARRER DEL CAMÍ FONT DE LES CANYES";"SANT LLORENÇ";"08227";"1";"41";"CAMIFONTDELESCANYES"
"471";"CARRER";"CAMÍ FONT DE LES CANYES, DEL";"CARRER DEL CAMÍ FONT DE LES CANYES";"SANT LLORENÇ";"08227";"40";"42";"CAMIFONTDELESCANYES"
"5655";"CARRER";"CAMP DE LES CIRERES, DEL";"CARRER DEL CAMP DE LES CIRERES";"LES MARTINES";"08224";"2";"6";"CAMPDELESCIRERES"
"5588";"PASSEIG";"CAMP DEL ROURE, DEL";"PASSEIG DEL CAMP DEL ROURE";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"20";"54";"CAMPDELROURE"
"5588";"PASSEIG";"CAMP DEL ROURE, DEL";"PASSEIG DEL CAMP DEL ROURE";"TORRE-SANA";"08227";"2";"16";"CAMPDELROURE"
"462";"CARRER";"CAMPIONES OLÍMPIQUES, DE LES";"CARRER DE LES CAMPIONES OLÍMPIQUES";"POBLE NOU - ZONA ESPORTIVA";"08225";"7";"19";"CAMPIONESOLIMPIQUES"
"462";"CARRER";"CAMPIONES OLÍMPIQUES, DE LES";"CARRER DE LES CAMPIONES OLÍMPIQUES";"POBLE NOU - ZONA ESPORTIVA";"08225";"20";"54";"CAMPIONESOLIMPIQUES"
"470";"CARRER";"CAMPRODON, DE";"CARRER DE CAMPRODON";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"7";"65";"CAMPRODON"
